 article_id |                 title                  | chunk_count | chunk_index |                                                                                             concept_preview                                                                                              |                cpe_id                
         28 | Apollo                                 |        1107 |         677 | He turned them into goddesses and they both received divine honors.                                                                                                                                      | 9e7a6e6c-effa-4f6b-a762-145c697e3f23
         28 | Apollo                                 |        1107 |         678 | Molpadia's name was changed to Hemithea upon her deification. Prometheus   Prometheus was the titan who was punished by Zeus for stealing fire.                                                          | b25f96c9-c9d3-4bde-b3b3-dc59b8fce7cb
         28 | Apollo                                 |        1107 |         679 | Prometheus   Prometheus was the titan who was punished by Zeus for stealing fire.                                                                                                                        | 9422ae71-fe28-43bc-be68-494c0073a9ab
         28 | Apollo                                 |        1107 |         680 | He was bound to a rock, where each day an eagle was sent to eat Prometheus' liver, which would then grow back overnight to be eaten again the next day.                                                  | 06de96ed-a971-47bc-8311-19716c9ea563
         28 | Apollo                                 |        1107 |         681 | Seeing his plight, Apollo pleaded with Zeus to release the kind Titan, while Artemis and Leto stood behind him with tears in their eyes.                                                                 | bec36683-f6f7-484a-8c4e-c8bb6787e5b4
         28 | Apollo                                 |        1107 |         682 | Zeus, moved by Apollo's words and the tears of the goddesses, finally sent Heracles to free Prometheus.                                                                                                  | 94ad7bcc-4692-41f9-8618-ca3e88589d09
         28 | Apollo                                 |        1107 |         683 | Heracles   After Heracles (then named Alcides) was struck with madness and killed his family, he sought to purify himself and consulted the oracle of Apollo.                                            | 8ca64d52-7ed6-4498-993f-e257f5e3befd
         28 | Apollo                                 |        1107 |         684 | Apollo, through the Pythia, commanded him to serve king Eurystheus for twelve years and complete the ten tasks the king would give him.                                                                  | a966b2e5-a2c7-4ca7-9bb3-354a7dee011c
         28 | Apollo                                 |        1107 |         685 | Only then would Alcides be absolved of his sin. Apollo also renamed him Heracles.                                                                                                                        | b381e989-8c26-4f55-bcd4-cb6491b161f2
         28 | Apollo                                 |        1107 |         686 | Apollo also renamed him Heracles. To complete his third task, Heracles had to capture the Ceryneian Hind, a hind sacred to Artemis, and bring back it alive.                                             | 0fbcbd67-15e0-4577-8060-32deaf6f0696
         28 | Apollo                                 |        1107 |         687 | To complete his third task, Heracles had to capture the Ceryneian Hind, a hind sacred to Artemis, and bring back it alive.                                                                               | 49505f0b-589a-4ade-95dc-5c4738008361
         28 | Apollo                                 |        1107 |         688 | After chasing the hind for one year, the animal eventually got tired, and when it tried crossing the river Ladon, Heracles captured it.                                                                  | 833fac90-a391-4425-b61f-866d504c35eb
         28 | Apollo                                 |        1107 |         689 | While he was taking it back, he was confronted by Apollo and Artemis, who were angered at Heracles for this act.                                                                                         | ea97150f-77c1-467f-9ecf-74a2654466e5
         28 | Apollo                                 |        1107 |         690 | However, Heracles soothed the goddess and explained his situation to her.                                                                                                                                | 1d4abce8-5261-43ed-bc86-b1890a6a9a6e
         28 | Apollo                                 |        1107 |         691 | After much pleading, Artemis permitted him to take the hind and told him to return it later.                                                                                                             | cfe943fe-64f2-4361-bb4f-a2276ec5c32c
         28 | Apollo                                 |        1107 |         692 | After he was freed from his servitude to Eurystheus, Heracles fell in conflict with Iphytus, a prince of Oechalia, and murdered him.                                                                     | 9d6c5e31-99fd-4c77-931d-a47d065e47b3
         28 | Apollo                                 |        1107 |         693 | Soon after, he contracted a terrible disease. He consulted the oracle of Apollo once again, in the hope of ridding himself of the disease.                                                               | 459f2062-a890-43e1-b68b-466a6df661a6
         28 | Apollo                                 |        1107 |         694 | He consulted the oracle of Apollo once again, in the hope of ridding himself of the disease.                                                                                                             | c387fa0a-a8c0-4171-9916-079d4f9a6f7e
         28 | Apollo                                 |        1107 |         695 | The Pythia, however, denied to give any prophesy. In anger, Heracles snatched the sacred tripod and started walking away, intending to start his own oracle.                                             | 59ba58af-3f7f-4b38-a3d6-18a8ec5672a9
         28 | Apollo                                 |        1107 |         696 | In anger, Heracles snatched the sacred tripod and started walking away, intending to start his own oracle.                                                                                               | aa03cfdc-02f0-443f-bf29-be8c1ecd7472
         28 | Apollo                                 |        1107 |         697 | However, Apollo did not tolerate this and stopped Heracles; a duel ensued between them.                                                                                                                  | aa262aad-3ec1-4e79-bfd3-3e3edb164661
         28 | Apollo                                 |        1107 |         698 | Artemis rushed to support Apollo, while Athena supported Heracles. Soon, Zeus threw his thunderbolt between the fighting brothers and separated them.                                                    | 9a304824-fd6f-4afa-a10d-825c9f629bb3
         28 | Apollo                                 |        1107 |         699 | Soon, Zeus threw his thunderbolt between the fighting brothers and separated them.                                                                                                                       | 71121aca-9c59-497b-ba9a-dd53d3708b91
         28 | Apollo                                 |        1107 |         700 | He reprimanded Heracles for this act of violation and asked Apollo to give a solution to Heracles.                                                                                                       | f5f9e943-2b13-482d-8cfb-ac95c718e08a
         28 | Apollo                                 |        1107 |         701 | Apollo then ordered the hero to serve under Omphale, queen of Lydia for one year in order to purify himself.                                                                                             | 0399216e-747f-4aae-9e6d-ede89daa67b8
         28 | Apollo                                 |        1107 |         702 | After their reconciliation, Apollo and Heracles together founded the city of Gythion.                                                                                                                    | a9eff66b-3e06-4fa7-82eb-75ed7d82620d
         28 | Apollo                                 |        1107 |         703 | Plato's concept of soulmates   A long time ago, there were three kinds of human beings: male, descended from the sun; female, descended from the earth; and androgynous, descended from the moon.        | 497743f5-b0c4-451d-8d00-8593e68b85ea
         28 | Apollo                                 |        1107 |         704 | Each human being was completely round, with four arms and four legs, two identical faces on opposite sides of a head with four ears, and all else to match.                                              | f363317e-8ac4-4449-947b-28d31f3f5c72
         28 | Apollo                                 |        1107 |         705 | They were powerful and unruly. Otis and Ephialtes even dared to scale Mount Olympus.                                                                                                                     | 9a1d9881-410d-4a87-b9e4-5bc4a0f42bd0
         28 | Apollo                                 |        1107 |         706 | Otis and Ephialtes even dared to scale Mount Olympus. To check their insolence, Zeus devised a plan to humble them and improve their manners instead of completely destroying them.                      | 5da437f0-bb92-412f-a068-daad0518f99f
         28 | Apollo                                 |        1107 |         707 | To check their insolence, Zeus devised a plan to humble them and improve their manners instead of completely destroying them.                                                                            | b37e0ad2-dcc6-4076-ab86-dddcc801b8d0
         28 | Apollo                                 |        1107 |         708 | He cut them all in two and asked Apollo to make necessary repairs, giving humans the individual shape they still have now.                                                                               | 8b6cd5df-67f5-4495-82fb-a0a5e7894c13
         28 | Apollo                                 |        1107 |         709 | Apollo turned their heads and necks around towards their wounds, he pulled together their skin at the abdomen, and sewed the skin together at the middle of it.                                          | c5e90968-f0ff-4dbf-8c6f-05d630bc3e2c
         28 | Apollo                                 |        1107 |         710 | This is what we call navel today. He smoothened the wrinkles and shaped the chest.                                                                                                                       | b392411b-aca2-4925-898c-9c9038396b86
         28 | Apollo                                 |        1107 |         711 | He smoothened the wrinkles and shaped the chest. But he made sure to leave a few wrinkles on the abdomen and around the navel so that they might be reminded of their punishment.                        | 3ceaed62-d7bf-42ad-bc0e-66e512bac7d6
         28 | Apollo                                 |        1107 |         712 | But he made sure to leave a few wrinkles on the abdomen and around the navel so that they might be reminded of their punishment.                                                                         | 092b1467-7ffd-4822-978e-e456b0ca025d
         28 | Apollo                                 |        1107 |         713 | The rock of Leukas   Leukatas was believed to be a white-colored rock jutting out from the island of Leukas into the sea.                                                                                | 3a0cf7a5-462a-4bc9-a026-e2cff01f6686
         28 | Apollo                                 |        1107 |         714 | It was present in the sanctuary of Apollo Leukates. A leap from this rock was believed to have put an end to the longings of love.                                                                       | 44799e1d-ff3a-427f-80fe-c8afcca30114
         28 | Apollo                                 |        1107 |         715 | A leap from this rock was believed to have put an end to the longings of love.                                                                                                                           | 3b598f87-2b93-4ebe-8c05-585bc6e64b41
         28 | Apollo                                 |        1107 |         716 | Once, Aphrodite fell deeply in love with Adonis, a young man of great beauty who was later accidentally killed by a boar.                                                                                | 27f1fcc2-5418-4192-a1c2-43a846b8fbd1
         28 | Apollo                                 |        1107 |         717 | Heartbroken, Aphrodite wandered looking for the rock of Leukas. When she reached the sanctuary of Apollo in Argos, she confided in him her love and sorrow.                                              | e20a5766-2327-4855-aba0-42efd4859d4f
         28 | Apollo                                 |        1107 |         718 | When she reached the sanctuary of Apollo in Argos, she confided in him her love and sorrow.                                                                                                              | b2f01f80-7701-4931-862a-591d7bf42e72
         28 | Apollo                                 |        1107 |         719 | Apollo then brought her to the rock of Leukas and asked her to throw herself from the top of the rock.                                                                                                   | 10877e97-555f-4ad0-8dc0-235c15c3f51d
         28 | Apollo                                 |        1107 |         720 | She did so and was freed from her love. When she sought the reason behind this, Apollo told her that Zeus, before taking another lover, would sit on this rock to free himself from his love for Hera.   | d1111a65-b9b1-41f1-a2f1-349bd94ac21d
         28 | Apollo                                 |        1107 |         721 | When she sought the reason behind this, Apollo told her that Zeus, before taking another lover, would sit on this rock to free himself from his love for Hera.                                           | 98dab204-f51a-4520-96ed-b6bffac67db9
         28 | Apollo                                 |        1107 |         722 | Another tale relates that a man named Nireus, who fell in love with the cult statue of Athena, came to the rock and jumped in order to relieve himself.                                                  | 0fc201b5-c313-4a73-8399-6d600951fc97
         28 | Apollo                                 |        1107 |         723 | After jumping, he fell into the net of a fisherman in which, when he was pulled out, he found a box filled with gold.                                                                                    | a1f5034e-e998-4b8e-bd42-785b45fd31be
         28 | Apollo                                 |        1107 |         724 | He fought with the fisherman and took the gold, but Apollo appeared to him in the night in a dream and warned him not to appropriate gold which belonged to others.                                      | 83ef2d3b-afe8-405b-a414-9b93bef7535c
         28 | Apollo                                 |        1107 |         725 | It was an ancestral custom among the Leukadians to fling a criminal from this rock every year at the sacrifice performed in honor of Apollo for the sake of averting evil.                               | d84b686b-bddb-4f7e-a55c-3cc0f4309a17
         28 | Apollo                                 |        1107 |         726 | However, a number of men would be stationed all around below rock to catch the criminal and take him out of the borders in order to exile him from the island.                                           | 14f6c0ea-8661-4e8a-a507-773ebb19b5a5
         28 | Apollo                                 |        1107 |         727 | This was the same rock from which, according to a legend, Sappho took her suicidal leap.                                                                                                                 | 367ca9db-3f99-485e-b5a4-297e81c221ef
         28 | Apollo                                 |        1107 |         728 | Slaying of Titans  Once Hera, out of spite, aroused the Titans to war against Zeus and take away his throne.                                                                                             | 86823c96-9e8d-42f4-954c-81884f71635d
         28 | Apollo                                 |        1107 |         729 | Accordingly, when the Titans tried to climb Mount Olympus, Zeus with the help of Apollo, Artemis and Athena, defeated them and cast them into Tartarus.                                                  | 03d68610-e8f2-46cc-8670-1a13e48de99d
         28 | Apollo                                 |        1107 |         730 | Female lovers  Love affairs ascribed to Apollo are a late development in Greek mythology.                                                                                                                | 63990b7b-22a9-4cd8-a9c3-8c8bb63aed06
         28 | Apollo                                 |        1107 |         731 | Their vivid anecdotal qualities have made some of them favorites of painters since the Renaissance, the result being that they stand out more prominently in the modern imagination.                     | 4d2fca74-227c-4055-8a37-0e27e01d993d
         28 | Apollo                                 |        1107 |         732 | Daphne was a nymph who scorned Apollo's advances and ran away from him.                                                                                                                                  | c5e9e17a-4398-4450-9efe-ff784807668d
         28 | Apollo                                 |        1107 |         733 | When Apollo chased her in order to persuade her, she changed herself into a laurel tree.                                                                                                                 | 464fc2c3-216c-47f3-9193-6d22af02abdf
         28 | Apollo                                 |        1107 |         734 | According to other versions, she cried for help during the chase, and Gaia helped her by taking her in and placing a laurel tree in her place.                                                           | 2d5db507-ae9c-4782-a981-2caf03e34ef2
         28 | Apollo                                 |        1107 |         735 | According to Roman poet Ovid, the chase was brought about by Cupid, who hit Apollo with a golden arrow of love and Daphne with a leaden arrow of hatred.                                                 | 7db787fd-c645-4f28-b4ff-e778d71ac232
         28 | Apollo                                 |        1107 |         736 | The myth explains the origin of the laurel and the connection of Apollo with the laurel and its leaves, which his priestess employed at Delphi.                                                          | 8b109d5a-0c1b-40be-b3eb-49f8779ad855
         28 | Apollo                                 |        1107 |         737 | The leaves became the symbol of victory and laurel wreaths were given to the victors of the Pythian games.                                                                                               | d0b7acbd-007e-4fdf-a815-5372079613cb
         28 | Apollo                                 |        1107 |         738 | Apollo is said to have been the lover of all nine Muses, and not being able to choose one of them, decided to remain unwed.                                                                              | 8a66302d-04e0-470d-babf-cedb2b249905
         28 | Apollo                                 |        1107 |         739 | He fathered the Corybantes by the Muse Thalia, Orpheus by Calliope, Linus of Thrace by Calliope or Urania and Hymenaios (Hymen) by one of the Muses.                                                     | df27205a-6903-44e7-8f4a-b246f856c7f3
         28 | Apollo                                 |        1107 |         740 | In the Great Eoiae that is attributed to Hesoid, Scylla is the daughter of Apollo and Hecate.                                                                                                            | 25d0c3c5-5df3-45a1-a763-8de3fa1a8856
         28 | Apollo                                 |        1107 |         741 | Cyrene was a Thessalian princess whom Apollo loved. In her honor, he built the city Cyrene and made her its ruler.                                                                                       | 8e49667b-f364-48f0-931a-0160a8098a8e
         28 | Apollo                                 |        1107 |         742 | In her honor, he built the city Cyrene and made her its ruler.                                                                                                                                           | 3b7a0d3a-7ee1-4dec-8ca4-5918587e79a0
         28 | Apollo                                 |        1107 |         743 | She was later granted longevity by Apollo who turned her into a nymph.                                                                                                                                   | a7540557-bb21-4cdb-80ee-4bb65568375d
         28 | Apollo                                 |        1107 |         744 | The couple had two sons, Aristaeus, and Idmon. Evadne was a nymph daughter of Poseidon and a lover of Apollo.                                                                                            | 07b1b65b-674a-4796-8e64-fbcc32e31ed1
         28 | Apollo                                 |        1107 |         745 | Evadne was a nymph daughter of Poseidon and a lover of Apollo.                                                                                                                                           | 45c57cf8-8a87-42b7-9bfc-f5aa50b54770
         28 | Apollo                                 |        1107 |         746 | They had a son, Iamos. During the time of the childbirth, Apollo sent Eileithyia, the goddess of childbirth to assist her.                                                                               | 738cdd51-9530-42b5-9222-e4d4a35f2fd0
         28 | Apollo                                 |        1107 |         747 | During the time of the childbirth, Apollo sent Eileithyia, the goddess of childbirth to assist her.                                                                                                      | 648ef267-55f8-421e-a43c-ef65b3b1cf56
         28 | Apollo                                 |        1107 |         748 | Rhoeo, a princess of the island of Naxos was loved by Apollo.                                                                                                                                            | 95e90e03-76e2-441b-bcff-a19308f590d7
         28 | Apollo                                 |        1107 |         749 | Out of affection for her, Apollo turned her sisters into goddesses.                                                                                                                                      | 4298ce37-9157-4c63-bd76-ca999a3f047c
         28 | Apollo                                 |        1107 |         750 | On the island Delos she bore Apollo a son named Anius.                                                                                                                                                   | bbc90ce6-608d-4aec-a82a-2c57bd00921a
         28 | Apollo                                 |        1107 |         751 | Not wanting to have the child, she entrusted the infant to Apollo and left.                                                                                                                              | 20e623ea-45ae-4060-9c3f-315ac3a71d99
         28 | Apollo                                 |        1107 |         752 | Apollo raised and educated the child on his own. Ourea, a daughter of Poseidon, fell in love with Apollo when he and Poseidon were serving the Trojan king Laomedon.                                     | 9483d832-2b3e-4c35-9e35-03dc6d3548ac
         28 | Apollo                                 |        1107 |         753 | Ourea, a daughter of Poseidon, fell in love with Apollo when he and Poseidon were serving the Trojan king Laomedon.                                                                                      | 54551604-3778-40f7-a031-c4cd735493aa
         28 | Apollo                                 |        1107 |         754 | They both united on the day the walls of Troy were built.                                                                                                                                                | 8ec52cb1-3d08-43fd-bba8-401ca8158567
         28 | Apollo                                 |        1107 |         755 | She bore to Apollo a son, whom Apollo named Ileus, after the city of his birth, Ilion (Troy).                                                                                                            | 01b0fc73-2a97-4747-8cbe-c9f16405064f
         28 | Apollo                                 |        1107 |         756 | Ileus was very dear to Apollo. Thero, daughter of Phylas, a maiden as beautiful as the moonbeams, was loved by the radiant Apollo, and she loved him in return.                                          | 6642a2d2-547f-4b35-aed7-b4bf3fb1314f
         28 | Apollo                                 |        1107 |         757 | Thero, daughter of Phylas, a maiden as beautiful as the moonbeams, was loved by the radiant Apollo, and she loved him in return.                                                                         | 7ee8c801-2a15-4f59-a880-b3a406e39316
         28 | Apollo                                 |        1107 |         758 | Through their union, she became the mother of Chaeron, who was famed as "the tamer of horses".                                                                                                           | e0bb5095-ce57-46f9-936e-1ec8216764c9
         28 | Apollo                                 |        1107 |         759 | He later built the city Chaeronea. Hyrie or Thyrie was the mother of Cycnus.                                                                                                                             | 99e3b92d-a733-4841-922a-a2f129a4a323
         28 | Apollo                                 |        1107 |         760 | Hyrie or Thyrie was the mother of Cycnus. Apollo turned both the mother and son into swans when they jumped into a lake and tried to kill themselves.                                                    | 32d1c960-b977-4bd1-b007-7ad38d69859d
         28 | Apollo                                 |        1107 |         761 | Apollo turned both the mother and son into swans when they jumped into a lake and tried to kill themselves.                                                                                              | 77df231d-f150-48ac-aed8-550e79fd4521
         28 | Apollo                                 |        1107 |         762 | Hecuba was the wife of King Priam of Troy, and Apollo had a son with her named Troilus.                                                                                                                  | 8a4679f8-c204-43a0-9e84-403304b7e22b
         28 | Apollo                                 |        1107 |         763 | An oracle prophesied that Troy would not be defeated as long as Troilus reached the age of twenty alive.                                                                                                 | 5c8ccca2-0e71-43d6-ba57-7ed24ccd659c
         28 | Apollo                                 |        1107 |         764 | He was ambushed and killed by Achilleus, and Apollo avenged his death by killing Achilles.                                                                                                               | 50b879a9-fba4-4528-b089-98dd1404c1b6
         28 | Apollo                                 |        1107 |         765 | After the sack of Troy, Hecuba was taken to Lycia by Apollo.                                                                                                                                             | c3c184a1-ff06-499b-b146-ed999389bcb6
         28 | Apollo                                 |        1107 |         766 | Coronis was daughter of Phlegyas, King of the Lapiths. While pregnant with Asclepius, Coronis fell in love with Ischys, son of Elatus and slept with him.                                                | a4925e25-055e-4f12-a5c0-4caf819292e2
         28 | Apollo                                 |        1107 |         767 | While pregnant with Asclepius, Coronis fell in love with Ischys, son of Elatus and slept with him.                                                                                                       | 1d2717ba-ac8c-49a3-963b-75de8ed34046
         28 | Apollo                                 |        1107 |         768 | When Apollo found out about her infidelity through his prophetic powers or thanks to his raven who informed him, he sent his sister, Artemis, to kill Coronis.                                           | a7a66e3c-7bbb-4a39-8ad8-eb4c175e1efd
         28 | Apollo                                 |        1107 |         769 | Apollo rescued the baby by cutting open Koronis' belly and gave it to the centaur Chiron to raise.                                                                                                       | 6f512d66-ea1f-4793-84ab-4e25ec3d4213
         28 | Apollo                                 |        1107 |         770 | Dryope, the daughter of Dryops, was impregnated by Apollo in the form of a snake.                                                                                                                        | 1345748c-9a85-4516-8fcd-05a6fd11f55e
         28 | Apollo                                 |        1107 |         771 | She gave birth to a son named Amphissus. In Euripides' play Ion, Apollo fathered Ion by Creusa, wife of Xuthus.                                                                                          | a704ff9a-171f-4934-a64b-da3ed45b0ba1
         28 | Apollo                                 |        1107 |         772 | In Euripides' play Ion, Apollo fathered Ion by Creusa, wife of Xuthus.                                                                                                                                   | 203fd754-d205-4b9c-89bb-187220856ee8
         28 | Apollo                                 |        1107 |         773 | He used his powers to conceal her pregnancy from her father.                                                                                                                                             | 2455ca61-4f95-4147-a150-ec12884c2546
         28 | Apollo                                 |        1107 |         774 | Later, when Creusa left Ion to die in the wild, Apollo asked Hermes to save the child and bring him to the oracle at Delphi, where he was raised by a priestess.                                         | 4b5aa1da-c172-4d51-9a89-8a3528485cb3
         28 | Apollo                                 |        1107 |         775 | Apollo loved and kidnapped an Oceanid nymph, Melia. Her father Oceanus sent one of his sons, Caanthus, to find her, but Caanthus could not take her back from Apollo, so he burned Apollo's sanctuary.   | 1a873ab4-0611-4f61-a656-55fc688def2b
         28 | Apollo                                 |        1107 |         776 | Her father Oceanus sent one of his sons, Caanthus, to find her, but Caanthus could not take her back from Apollo, so he burned Apollo's sanctuary.                                                       | 4744458e-dcf1-4995-bf07-9a70a4d9dbfa
         28 | Apollo                                 |        1107 |         777 | In retaliation, Apollo shot and killed Caanthus. Male lovers  Hyacinth (or Hyacinthus), a beautiful and athletic Spartan prince, was one of Apollo's favourite lovers.                                   | c20bdbe1-446f-4f68-834d-d59769c47d25
         28 | Apollo                                 |        1107 |         778 | Male lovers  Hyacinth (or Hyacinthus), a beautiful and athletic Spartan prince, was one of Apollo's favourite lovers.                                                                                    | 55b4e8c6-9d12-48e7-9978-c62304f117ad
         28 | Apollo                                 |        1107 |         779 | The pair was practicing throwing the discus when a discus thrown by Apollo was blown off course by the jealous Zephyrus and struck Hyacinthus in the head, killing him instantly.                        | f085b966-a663-4023-ac65-b1d3f6b624b7
         28 | Apollo                                 |        1107 |         780 | Apollo is said to be filled with grief. Out of Hyacinthus' blood, Apollo created a flower named after him as a memorial to his death, and his tears stained the flower petals with the interjection , me | 168eb038-b6c5-42f3-8377-c7b790b417b5
         28 | Apollo                                 |        1107 |         781 | Out of Hyacinthus' blood, Apollo created a flower named after him as a memorial to his death, and his tears stained the flower petals with the interjection , meaning alas.                              | 7625c57c-eede-4bb7-90e7-48e00bde69ee
         28 | Apollo                                 |        1107 |         782 | He was later resurrected and taken to heaven. The festival Hyacinthia was a national celebration of Sparta, which commemorated the death and rebirth of Hyacinthus.                                      | 4dfbc056-932c-4c15-9d25-7b5b4a67be23
         28 | Apollo                                 |        1107 |         783 | The festival Hyacinthia was a national celebration of Sparta, which commemorated the death and rebirth of Hyacinthus.                                                                                    | f777328f-b35e-4311-a7bc-5ae002691678
         28 | Apollo                                 |        1107 |         784 | Another male lover was Cyparissus, a descendant of Heracles. Apollo gave him a tame deer as a companion but Cyparissus accidentally killed it with a javelin as it lay asleep in the undergrowth.        | 24c20b79-0384-4cfd-8087-3f6bd2dbe7b6
         28 | Apollo                                 |        1107 |         785 | Apollo gave him a tame deer as a companion but Cyparissus accidentally killed it with a javelin as it lay asleep in the undergrowth.                                                                     | f09625e5-38f3-498f-9e04-916a1135ef49
         28 | Apollo                                 |        1107 |         786 | Cyparissus was so saddened by its death that he asked Apollo to let his tears fall forever.                                                                                                              | 57394ed7-e994-4b08-ada9-909c3ed0b00d
         28 | Apollo                                 |        1107 |         787 | Apollo granted the request by turning him into the Cypress named after him, which was said to be a sad tree because the sap forms droplets like tears on the trunk.                                      | bdf5e23a-009e-4866-99b4-1f0cb4042290
         28 | Apollo                                 |        1107 |         788 | Admetus, the king of Pherae, was also Apollo's lover. During his exile, which lasted either for one year or nine years, Apollo served Admetus as a herdsman.                                             | b30dc3fd-adc5-40a7-91a5-9dc5d7734001
         28 | Apollo                                 |        1107 |         789 | During his exile, which lasted either for one year or nine years, Apollo served Admetus as a herdsman.                                                                                                   | 00049169-d11e-448a-877f-3d1362cc3afc
         28 | Apollo                                 |        1107 |         790 | The romantic nature of their relationship was first described by Callimachus of Alexandria, who wrote that Apollo was "fired with love" for Admetus.                                                     | 15080992-3635-4af2-bafc-b9dfdc820e3d
         28 | Apollo                                 |        1107 |         791 | Plutarch lists Admetus as one of Apollo's lovers and says that Apollo served Admetus because he doted upon him.                                                                                          | d2e7967f-638a-4de0-82ca-62e798b97111
         28 | Apollo                                 |        1107 |         792 | Latin poet Ovid in his  said that even though he was a god, Apollo forsook his pride and stayed in as a servant for the sake of Admetus.                                                                 | 59bbef4e-d769-4393-869a-852abe56c3df
         28 | Apollo                                 |        1107 |         793 | Tibullus describes Apollo's love to the king as servitium amoris (slavery of love) and asserts that Apollo became his servant not by force but by choice.                                                | bef88091-5afb-4d76-ae16-d66ad7e226b7
         28 | Apollo                                 |        1107 |         794 | He would also make cheese and serve it to Admetus.                                                                                                                                                       | 790dc417-3869-4ee9-b1cc-1af13df059fb
         28 | Apollo                                 |        1107 |         795 | His domestic actions caused embarrassment to his family. When Admetus wanted to marry princess Alcestis, Apollo provided a chariot pulled by a lion and a boar he had tamed.                             | 772e1b02-326c-40cf-ba59-03711eaae086
         28 | Apollo                                 |        1107 |         796 | When Admetus wanted to marry princess Alcestis, Apollo provided a chariot pulled by a lion and a boar he had tamed.                                                                                      | 0fcb2779-9e3f-4548-9174-f9232d20fc55
         28 | Apollo                                 |        1107 |         797 | This satisfied Alcestis' father and he let Admetus marry his daughter.                                                                                                                                   | 95395b30-2eb1-4bc5-b7ee-3ea5b88395cb
         28 | Apollo                                 |        1107 |         798 | Further, Apollo saved the king from Artemis' wrath and also convinced the Moirai to postpone Admetus' death once.                                                                                        | 62b5f435-fff9-488e-ac62-cb7fef997cb7
         28 | Apollo                                 |        1107 |         799 | Branchus, a shepherd, one day came across Apollo in the woods.                                                                                                                                           | 576fed1e-7728-4c75-9327-e11b9982b314
         28 | Apollo                                 |        1107 |         800 | Captivated by the god's beauty, he kissed Apollo. Apollo requited his affections and wanting to reward him, bestowed prophetic skills on him.                                                            | a4b71ba7-6703-4711-8feb-09fabc31c8da
         28 | Apollo                                 |        1107 |         801 | Apollo requited his affections and wanting to reward him, bestowed prophetic skills on him.                                                                                                              | 9e6d236d-3ba8-4f5b-9534-c1f252759529
         28 | Apollo                                 |        1107 |         802 | His descendants, the Branchides, were an influential clan of prophets.                                                                                                                                   | 93576d2e-0c33-49b5-9eb4-f4c420addb37
         28 | Apollo                                 |        1107 |         803 | Other male lovers of Apollo include:  Adonis, who is said to have been the lover of both Apollo and Aphrodite.                                                                                           | c704802c-6708-4b5d-8a51-c12e3bf470ea
         28 | Apollo                                 |        1107 |         804 | He behaved as a man with Aphrodite and as a woman with Apollo.                                                                                                                                           | 6f41ae23-d38a-4eeb-858a-507eb913c3d8
         28 | Apollo                                 |        1107 |         805 | Atymnius, otherwise known as a beloved of Sarpedon Boreas, the god of North winds Cinyras, king of Cyprus and the priest of Aphrodite Helenus, a Trojan prince (son of Priam and Hecuba).                | 6fe4903f-d385-426e-86d8-22d122a6c79d
         28 | Apollo                                 |        1107 |         806 | He received from Apollo an ivory bow with which he later wounded Achilles in the hand.                                                                                                                   | d7304dc0-5eb6-4470-ab9b-c897d15376f8
         28 | Apollo                                 |        1107 |         807 | Hippolytus of Sicyon (not the same as Hippolytus, the son of Theseus) Hymenaios, the son of Magnes Iapis, to whom Apollo taught the art of healing Phorbas, the dragon slayer (probably the son of Triop | 003c2312-06de-4617-a381-e133588f721d
         28 | Apollo                                 |        1107 |         808 | His children grew up to be physicians, musicians, poets, seers or archers.                                                                                                                               | d401d4c8-e4e3-4856-b179-33e57c987d0d
         28 | Apollo                                 |        1107 |         809 | Many of his sons founded new cities and became kings.                                                                                                                                                    | ec4236ca-e484-400b-b39d-faff999653e3
         28 | Apollo                                 |        1107 |         810 | Asclepius is the most famous son of Apollo. His skills as a physician surpassed that of Apollo's.                                                                                                        | 4252e88f-b036-4f49-b9ac-c7f4cf0a970b
         28 | Apollo                                 |        1107 |         811 | His skills as a physician surpassed that of Apollo's. Zeus killed him for bringing back the dead, but upon Apollo's request, he was resurrected as a god.                                                | 93d6af6b-4449-444e-b8cf-0b0f272c1f2d
         28 | Apollo                                 |        1107 |         812 | Zeus killed him for bringing back the dead, but upon Apollo's request, he was resurrected as a god.                                                                                                      | 90780978-1e03-4956-b752-5efa93063dd1
         28 | Apollo                                 |        1107 |         813 | Aristaeus was placed under the care of Chiron after his birth.                                                                                                                                           | 956695e5-8d8f-4d76-9f75-a7f257fd8bf8
         28 | Apollo                                 |        1107 |         814 | He became the god of beekeeping, cheese-making, animal husbandry and more.                                                                                                                               | 0f3797c7-11e9-4db0-9bef-d56757bb6d16
         28 | Apollo                                 |        1107 |         815 | He was ultimately given immortality for the benefits he bestowed upon humanity.                                                                                                                          | a171d4b4-711c-49fe-8259-3a88382c505a
         28 | Apollo                                 |        1107 |         816 | The Corybantes were spear-clashing, dancing demigods. The sons of Apollo who participated in the Trojan War include the Trojan princes Hector and Troilus, as well as Tenes, the king of Tenedos, all th | e3e45254-3ee1-42c8-8721-98c6fb33149d
